,Number of Beds,FTE - Employees on Payroll,Inpatient Revenue,Outpatient Revenue
5302,89.0,1108.44,174805971.0,445604328.0
5303,25.0,350.61,13459595.0,99060017.0
5304,25.0,158.71,8657466.0,27668029.0
5305,14.0,88.9,5139717.0,14723555.0
5306,40.0,99.08,19340402.0,2911118.0
5307,167.0,1229.39,545233546.0,363740308.0
5308,77.0,406.72,70505716.0,118113751.0
5310,232.0,1652.41,409576249.0,704201652.0
5311,87.0,168.95,23459200.0,2192000.0
5312,118.0,268.62,46618550.0,4654560.0
5313,236.0,1406.88,734139991.0,908433643.0
5314,25.0,53.98,2413878.0,4034689.0
5315,25.0,218.88,9131217.0,53862351.0
5316,211.0,2544.0,394420947.0,855043810.0
5317,25.0,201.14,9115046.0,27447098.0
5318,25.0,539.67,47118252.0,203998574.0
5319,217.0,1102.93,474181162.0,742028485.0
5323,25.0,170.36,19025609.0,32509920.0
5324,25.0,115.54,2504393.0,42890728.0
5325,49.0,343.47,44258184.0,155497286.0
5326,25.0,136.63,2734472.0,22978343.0
5327,70.0,747.45,79527608.0,82386026.0
5328,102.0,632.59,108863102.0,163178975.0
5331,56.0,282.62,75753472.0,174586217.0
5332,188.0,2349.49,297835360.0,1076330572.0
5333,72.0,271.58,69512761.0,182365681.0
5335,155.0,752.88,300807162.0,517738109.0
5336,48.0,211.07,71704205.0,136126596.0
5337,46.0,103.06,20177600.0,3105000.0
5339,14.0,53.49,1209454.0,7529518.0
5340,40.0,77.97,12710782.0,739070.0
5341,262.0,1411.75,1132776932.0,1335382993.0
5342,109.0,567.39,204853359.0,251934214.0
5343,22.0,74.33,3923297.0,25718166.0
5344,43.0,290.48,31378235.0,60869478.0
5345,20.0,37.82,2036902.0,13222114.0
5346,6.0,46.37,1522105.0,6552788.0
5347,100.0,1132.9,126398437.0,329702537.0
5348,62.0,1091.9,131168166.0,279357038.0
5349,203.0,948.69,490291671.0,419451116.0
5350,215.0,1500.06,1089696924.0,999078412.0
5351,479.0,4132.08,1629096822.0,1427092821.0
5352,59.0,96.9,63137466.0,34831.0
5353,25.0,96.46,2959993.0,8635535.0
5354,140.0,756.82,662458207.0,359040325.0
5357,161.0,1051.8,145308542.0,163921934.0
5358,63.0,483.0,144361396.0,92623343.0
5359,354.0,2793.12,671134221.0,449651124.0
5360,176.0,1153.59,335728948.0,363711592.0
5361,322.0,1177.58,884580278.0,642556973.0
5362,341.0,1457.39,1511853678.0,691022405.0
5363,18.0,51.7,11169245.0,47009294.0
5364,52.0,157.95,86832491.0,159977470.0
5365,281.0,1049.0,1734893553.0,1046975327.0
5366,100.0,550.03,133453876.0,242505132.0
5367,170.0,1362.59,221794917.0,398589905.0
5368,25.0,151.64,69758683.0,143389998.0
5369,134.0,318.27,73657475.0,6119200.0
5371,95.0,237.32,59309000.0,2558850.0
5375,15.0,280.65,112323727.0,4251168.0
5376,370.0,1679.07,958542233.0,1235624655.0
5378,61.0,167.0,13732360.0,5079529.0
5379,25.0,114.42,19046679.0,32155595.0
5381,25.0,27.31,5115592.0,16592029.0
5382,70.0,218.36,46874634.0,29883999.0
5383,8.0,52.0,6302478.0,5067031.0
5384,25.0,94.43,6751185.0,34353737.0
5385,25.0,333.43,13375151.0,40030811.0
5387,24.0,81.81,4366879.0,27064422.0
5388,14.0,61.0,1030907.0,4797646.0
5389,17.0,29.46,949459.0,7599817.0
5390,24.0,69.72,1621152.0,9443904.0
5391,36.0,73.31,128916971.0,22325.0
5393,197.0,526.8,428485673.0,1902619.0
5394,102.0,263.3,226860290.0,2845869.0
5395,17.0,280.5,5079319.0,55615711.0
5396,18.0,76.15,3631429.0,9763330.0
5397,63.0,200.21,39475559.0,138842122.0
5398,228.0,1107.98,636154426.0,804287723.0
5399,20.0,94.28,5097424.0,11338553.0
5400,50.0,156.33,136136340.0,147340.0
5401,83.0,103.65,11259446.0,40172758.0
5402,19.0,65.63,14758065.0,57366917.0
5403,25.0,209.24,9731824.0,38225379.0
5406,25.0,200.57,22277624.0,111926588.0
5407,25.0,71.94,1493260.0,13718964.0
5408,25.0,90.94,3916897.0,11914820.0
5409,22.0,238.5,18963199.0,64784038.0
5410,192.0,2688.0,352799505.0,489463719.0
5411,168.0,1354.2,358105093.0,458640756.0
5413,157.0,787.61,1311082155.0,603829895.0
5415,25.0,311.97,29418403.0,73900093.0
5416,25.0,240.62,8072677.0,131873587.0
5418,229.0,925.18,434781380.0,501639131.0
5421,144.0,969.37,353393471.0,412997174.0
5423,92.0,1163.58,140714546.0,358474269.0
5424,110.0,683.49,75011224.0,125088694.0
5425,25.0,100.0,5280623.0,38771851.0
5426,25.0,263.17,16404041.0,98796965.0
5427,25.0,111.79,22629300.0,42558018.0
5428,383.0,2319.37,1314328014.0,718769030.0
5429,25.0,399.96,76443157.0,241824381.0
5430,136.0,599.94,150737826.0,368864112.0
5431,74.0,770.73,225376022.0,602989107.0
5432,25.0,275.8,23915035.0,96789891.0
5433,25.0,92.21,2493043.0,10870362.0
5435,181.0,852.7,444808571.0,612285964.0
5437,25.0,127.31,6457847.0,48403115.0
5438,209.0,2701.1,247207851.0,310624705.0
5439,120.0,695.18,32690816.0,261363808.0
5441,25.0,143.87,8056899.0,46825951.0
5444,16.0,113.12,11111132.0,26289145.0
5446,42.0,565.22,127608899.0,478670623.0
5447,25.0,307.55,33163584.0,72642813.0
5448,25.0,120.52,11928128.0,46333945.0
5449,28.0,93.0,22093421.0,11945822.0
5450,25.0,18.65,1474661.0,376003.0
5451,19.0,52.19,3970018.0,3601968.0
5452,36.0,357.46,40559483.0,132110588.0
5453,23.0,135.57,24753696.0,110229510.0
5454,44.0,712.36,248072884.0,362250155.0
5455,15.0,41.96,3385171.0,5657150.0
5456,25.0,90.4,15067941.0,8078264.0
5457,25.0,259.76,22569045.0,89298793.0
5459,25.0,140.18,7113660.0,40223200.0
5462,18.0,143.0,7390713.0,45507196.0
5463,25.0,150.36,7343574.0,37282895.0
5464,17.0,145.27,5467356.0,42389820.0
5465,49.0,347.89,31992880.0,101827610.0
5466,103.0,621.69,42935180.0,64931109.0
5467,94.0,172.8,31199676.0,49685068.0
5468,54.0,202.86,96289633.0,139361785.0
5469,354.0,911.25,359580915.0,356510699.0
5470,170.0,910.27,1021815616.0,963362944.0
5472,25.0,72.75,4027337.0,9676752.0
5473,82.0,828.06,241224226.0,487988547.0
5474,25.0,77.15,6176148.0,27356203.0
5475,24.0,115.29,6839576.0,33908845.0
5476,20.0,133.2,6115121.0,46864560.0
5480,104.0,80.27,71312578.0,1638623.0
5481,140.0,970.0,271777094.0,357989986.0
5482,198.0,1748.05,440974413.0,603204147.0
5483,82.0,362.0,65576518.0,9322455.0
5484,134.0,1029.2,536416552.0,1234491031.0
5485,25.0,125.18,4264116.0,41315125.0
5486,25.0,159.91,7467959.0,60995153.0
5487,25.0,113.09,3800696.0,18002049.0
5488,95.0,741.44,140489252.0,255136854.0
5490,97.0,1177.01,182908448.0,525988852.0
5491,40.0,104.27,12276082.0,2032188.0
5492,161.0,2163.32,259984699.0,811203492.0
5493,203.0,1337.64,354505872.0,719773239.0
5494,6.0,70.62,18074354.0,15282511.0
5495,25.0,66.17,2186862.0,13900774.0
5496,344.0,1559.34,1274731239.0,498025507.0
5497,248.0,1259.74,867725313.0,649902969.0
5498,49.0,119.51,118413408.0,1181593.0
5499,62.0,313.89,60450532.0,9994949.0
5500,95.0,243.91,53365100.0,6489240.0
5501,66.0,251.77,47557564.0,73797060.0
5502,17.0,86.65,6781641.0,17932646.0
5504,118.0,171.98,68049245.0,3779040.0
5506,25.0,47.88,1114071.0,14576193.0
5507,25.0,156.64,25408817.0,34951953.0
5508,64.0,961.49,18684025.0,92600350.0
5509,24.0,161.68,8857344.0,62537989.0
5512,18.0,89.06,10538882.0,8445600.0
5513,20.0,48.0,8198913.0,7840622.0
5514,25.0,102.6,8267981.0,38793445.0
5515,24.0,140.74,5225564.0,37474120.0
5516,133.0,525.77,97088270.0,301300281.0
5517,24.0,133.65,8612974.0,43997229.0
5518,16.0,55.63,2703613.0,4057825.0
5520,48.0,654.4,87802321.0,204927439.0
5521,393.0,2619.69,974071283.0,1034213400.0
5522,83.0,532.43,103898400.0,265415430.0
5525,108.0,536.67,197467465.0,435443238.0
5526,104.0,603.23,78406206.0,214251909.0
5527,25.0,92.88,9842083.0,15488100.0
5528,270.0,2148.02,307620831.0,868060624.0
5529,13.0,28.73,737446.0,3939168.0
5530,50.0,119.01,152064825.0,28000.0
5532,151.0,1028.8,327404492.0,153766867.0
5533,104.0,861.0,116577990.0,379453387.0
5534,45.0,278.87,28726786.0,119749243.0
5535,159.0,1022.73,714934168.0,811542741.0
5536,65.0,220.9,20752536.0,1446652.0
5537,231.0,1161.86,891613499.0,595600096.0
5538,149.0,211.64,107838782.0,8886345.0
5539,217.0,2025.08,823427634.0,842618193.0
5540,166.0,1251.42,346411694.0,525815425.0
5541,4.0,18.98,2593457.0,4781215.0
5542,25.0,145.18,10166160.0,60147360.0
5543,25.0,181.0,8444389.0,48605276.0
5544,298.0,2409.06,591904922.0,976783262.0
5545,195.0,448.91,42044393.0,2564.0
5546,193.0,1022.7,556314146.0,435008166.0
5547,25.0,146.08,41383968.0,54437877.0
5548,181.0,2113.97,308197992.0,418250997.0
5549,25.0,34.38,3561465.0,9470344.0
5550,10.0,38.18,1978967.0,6573101.0
5551,23.0,88.43,3532556.0,12887737.0
5553,66.0,892.93,27682981.0,24548529.0
5554,42.0,215.87,35346928.0,144172624.0
5555,25.0,212.4,16478803.0,84942938.0
5556,14.0,30.36,275983.0,4461731.0
5557,25.0,47.54,1636496.0,2748052.0
5558,108.0,438.55,145798123.0,34371599.0
5559,60.0,547.79,194797916.0,687901690.0
5560,12.0,63.2,4979236.0,11965263.0
5561,25.0,46.36,2818075.0,7371167.0
5562,329.0,1796.64,726986373.0,437103646.0
5563,16.0,49.9,1173021.0,5490810.0
5564,422.0,5431.07,1296646041.0,1321974683.0
5565,82.0,278.86,211209676.0,223899.0
5566,10.0,44.29,244108.0,9550587.0
5567,40.0,159.0,41630147.0,192433374.0
5568,278.0,655.86,505864108.0,474363217.0
5569,209.0,1611.0,796918263.0,638790974.0
5571,36.0,75.56,61371458.0,26018.0
5572,225.0,1523.92,556203448.0,513887152.0
5573,401.0,1478.99,1913466709.0,762773733.0
5574,12.0,57.12,1143204.0,8777775.0
5575,13.0,45.3,7282649.0,6156404.0
5576,73.0,218.16,46832085.0,26803618.0
5577,151.0,1041.46,581885531.0,773417002.0
5578,43.0,453.93,60248423.0,158301879.0
5579,44.0,585.48,63932207.0,195720870.0
5580,18.0,79.09,2145366.0,14647542.0
5581,25.0,409.75,6901716.0,251244687.0
5582,372.0,2782.4,926433425.0,338348853.0
5583,235.0,1122.36,497569209.0,466702998.0
5584,44.0,100.64,119756128.0,115815.0
5585,453.0,3897.66,1118128267.0,700500711.0
5586,40.0,430.69,83016320.0,198868638.0
5587,26.0,330.45,160694894.0,58098003.0
5588,15.0,57.61,1207206.0,7027619.0
5589,80.0,181.0,114806868.0,1889894.0
5590,25.0,268.52,24862004.0,117504050.0
5591,48.0,630.81,63949452.0,142429441.0
5592,36.0,321.57,91469295.0,192716585.0
5593,44.0,166.86,54042267.0,136513930.0
5596,48.0,173.9,144537465.0,1397479.0
5597,479.0,1911.39,1369826210.0,1115853320.0
5598,106.0,471.06,314454673.0,393404016.0
5599,25.0,267.82,7911543.0,36176521.0
5600,25.0,25.76,1364100.0,2414711.0
5601,11.0,53.75,2660893.0,4892133.0
5602,25.0,93.96,3609495.0,14496098.0
5603,25.0,177.35,16046598.0,12009106.0
5604,4.0,46.26,117221.0,4232013.0
5605,23.0,67.58,7600201.0,14932510.0
5606,69.0,153.0,180637388.0,72250.0
5607,73.0,214.2,6920002.0,142593831.0
5608,476.0,3809.9,1826807969.0,1088729624.0
5611,323.0,1695.69,1854481130.0,989562712.0
5612,144.0,176.37,52342200.0,9916940.0
5613,25.0,111.24,8831766.0,18450645.0
5615,4.0,30.07,194376.0,6129009.0
5619,50.0,188.2,49523428.0,75777594.0
5620,220.0,1824.0,757582654.0,855620004.0
5622,625.0,2797.66,1618919067.0,837735811.0
5623,120.0,277.22,90752961.0,4881040.0
5624,25.0,217.38,26113727.0,132508483.0
5625,11.0,155.86,3337186.0,39916952.0
5628,115.0,200.5,82928733.0,1648400.0
5629,26.0,111.0,9898892.0,126387131.0
5632,227.0,1163.66,601687516.0,1192164708.0
5634,12.0,171.72,11445409.0,36138064.0
5635,159.0,1240.49,81182982.0,498412434.0
5636,32.0,220.03,27487584.0,97063008.0
5638,25.0,87.23,6706560.0,22487162.0
5640,143.0,747.27,119413261.0,33860889.0
5641,12.0,50.02,9362373.0,63148991.0
5642,339.0,1695.92,1348985835.0,857930142.0
5643,63.0,159.68,118708453.0,254670.0
5644,16.0,188.71,9359466.0,80163087.0
5645,25.0,136.78,7383678.0,42970157.0
5646,15.0,155.6,4443073.0,31051927.0
5647,16.0,139.62,7858030.0,27138226.0
5650,16.0,228.0,4376449.0,11675600.0
5651,48.0,193.16,10501862.0,47399573.0
5653,28.0,71.72,19721322.0,2124911.0
5654,58.0,205.72,198011224.0,356481.0
5655,141.0,775.12,111653229.0,79339973.0
5656,25.0,109.73,8040804.0,64707444.0
5657,25.0,86.43,3539945.0,16422438.0
5658,309.0,1452.61,500631078.0,702222567.0
5660,257.0,1827.0,413015944.0,337679557.0
5661,87.0,1154.44,166256357.0,511701779.0
5662,30.0,708.0,62887738.0,317914091.0
5663,48.0,372.3,44802990.0,119581012.0
5664,352.0,1535.59,668273535.0,715197888.0
5665,11.0,85.66,26129924.0,127290397.0
5667,92.0,498.32,121293093.0,204192994.0
5668,20.0,38.61,1271226.0,5859969.0
5669,337.0,2096.86,141167026.0,12563550.0
5671,22.0,66.43,5350566.0,7056302.0
5672,42.0,116.97,14756984.0,35909014.0
5673,166.0,397.97,151800231.0,182638399.0
5675,81.0,301.9,301880788.0,5834718.0
5676,59.0,176.5,141028246.0,1832424.0
5677,9.0,73.38,29324209.0,7911891.0
5678,69.0,110.6,71684953.0,94971.0
5679,429.0,3079.08,928202045.0,655966675.0
5680,35.0,117.11,32786917.0,4454746.0
5681,25.0,109.51,1864972.0,15048742.0
5682,17.0,67.47,1503575.0,12349464.0
5683,25.0,201.37,6349761.0,59114987.0
5684,25.0,339.57,17026499.0,54629091.0
5686,20.0,155.04,7330029.0,27475666.0
5687,38.0,204.0,92222043.0,236944845.0
5688,20.0,47.41,2612014.0,8807781.0
5689,25.0,80.08,16867677.0,54929049.0
5691,411.0,584.69,74523271.0,807985.0
5692,352.0,2537.26,852724338.0,1104137028.0
5693,25.0,156.85,7460956.0,42780001.0
5694,25.0,151.5,6688739.0,22422920.0
5695,22.0,310.22,27301076.0,115106874.0
5696,38.0,107.84,11115185.0,1071600.0
5697,69.0,494.48,24559550.0,87838213.0
5698,47.0,141.52,72007873.0,47501260.0
5699,241.0,2602.2,364866829.0,532432796.0
5701,64.0,230.95,216679628.0,169054.0
5702,43.0,231.17,34581213.0,50002208.0
5703,469.0,2753.04,1324289780.0,872482982.0
5704,49.0,353.5,15382943.0,37006750.0
5705,42.0,416.98,43087684.0,131905115.0
5706,44.0,193.67,65234366.0,175826903.0
5707,49.0,356.07,57053457.0,135390923.0
5708,16.0,84.26,1359161.0,6565656.0
5709,53.0,722.27,41195164.0,169844023.0
5710,25.0,267.09,32380402.0,109687395.0
5711,24.0,70.14,6948544.0,23581589.0
5712,25.0,113.03,6018569.0,45930446.0
5713,96.0,406.0,170036310.0,106427600.0
5714,25.0,77.76,16497344.0,14308755.0
5715,55.0,288.84,66472202.0,386834396.0
5716,16.0,107.19,3278210.0,20371889.0
5717,25.0,46.52,8245472.0,19062855.0
5718,25.0,166.17,5978251.0,40372360.0
5719,26.0,400.25,21940573.0,52321954.0
5720,25.0,103.61,3157773.0,22221790.0
5721,25.0,66.22,4724713.0,23897838.0
5722,50.0,176.72,108964087.0,209538339.0
5723,18.0,171.5,22783816.0,145988378.0
5724,25.0,139.39,8681555.0,22014708.0
5725,187.0,1752.67,663911617.0,615031811.0
5726,25.0,74.52,9135621.0,13372803.0
5727,25.0,130.14,25115654.0,79926822.0
5730,90.0,1142.0,12703654.0,141479347.0
5731,98.0,151.58,51601175.0,3606520.0
5732,8.0,122.31,24396.0,45894876.0
5736,70.0,211.8,124187541.0,1821101.0
5737,173.0,701.26,204373483.0,140092841.0
5738,25.0,48.5,4151603.0,54852261.0
5739,25.0,51.01,2212164.0,50460841.0
5740,25.0,175.0,17433310.0,69757595.0
5741,25.0,50.54,2842347.0,12559616.0
5742,25.0,49.25,1848693.0,9518889.0
5745,91.0,267.4,273251451.0,4918935.0
5746,15.0,65.41,1229577.0,18873030.0
5747,20.0,108.87,4605418.0,21245486.0
5748,89.0,689.54,148313029.0,236949117.0
5749,25.0,235.97,16227036.0,69606793.0
5752,18.0,90.37,22511669.0,80643308.0
5753,444.0,1793.0,1033231529.0,1090443271.0
5754,72.0,137.0,97282648.0,182971.0
5755,25.0,472.79,57941465.0,129944643.0
5756,25.0,121.23,5195578.0,44332635.0
5757,20.0,82.88,3032801.0,16753213.0
5758,25.0,67.8,3532444.0,12711031.0
5762,334.0,3038.4,1861152328.0,1133277451.0
5763,25.0,246.54,61438170.0,154506766.0
5764,131.0,814.93,255247037.0,410080670.0
5765,21.0,326.99,13157968.0,98095399.0
5766,20.0,84.51,5713939.0,9306830.0
5768,20.0,58.78,4063595.0,3763478.0
5769,14.0,23.05,1369847.0,7077647.0
5770,130.0,316.81,28182602.0,587.0
5772,23.0,182.35,27308611.0,275553015.0
5773,65.0,177.36,147799802.0,124584.0
5774,80.0,182.4,254271848.0,2558431.0
5776,25.0,181.96,8634068.0,43518296.0
5777,300.0,1321.21,388099105.0,382171303.0
5778,25.0,136.39,4213347.0,41881770.0
5779,25.0,104.79,2319475.0,25323540.0
5780,25.0,80.02,1836560.0,16885308.0
5781,49.0,55.2,2662189.0,28159930.0
5782,25.0,144.11,14817785.0,64623850.0
5783,20.0,125.98,10375885.0,20522897.0
5784,10.0,57.32,2143676.0,10622102.0
5785,25.0,175.5,15224846.0,51509777.0
5786,12.0,40.14,1143860.0,8026181.0
5787,10.0,92.24,1776665.0,19649274.0
5788,20.0,67.96,1471659.0,12827758.0
5789,40.0,592.18,30311574.0,210519904.0
5790,147.0,912.58,361205441.0,531033052.0
5791,20.0,142.66,7435123.0,27600297.0
5792,17.0,78.74,6136113.0,13132623.0
5793,43.0,200.01,51607698.0,99138281.0
5794,25.0,360.31,41869175.0,71888722.0
5795,349.0,1059.02,422569377.0,435738348.0
5796,337.0,1823.09,432211193.0,665548196.0
5797,25.0,49.17,3909505.0,21210977.0
5798,24.0,61.79,3853904.0,20770841.0
5800,19.0,156.74,5665749.0,26743400.0
5801,202.0,1753.19,360332710.0,798504256.0
5802,25.0,153.84,5729066.0,26403360.0
5803,495.0,2205.47,1157108007.0,738354179.0
5804,18.0,36.08,3807544.0,5989114.0
5805,180.0,525.92,122341381.0,32724463.0
5806,124.0,505.72,291396520.0,335192949.0
5807,25.0,570.95,37187426.0,211873077.0
5811,50.0,474.59,43159063.0,229639180.0
5812,425.0,1079.35,1049491851.0,890727063.0
5813,102.0,692.84,106311575.0,298668192.0
5814,162.0,621.71,473347272.0,411526403.0
5815,174.0,584.51,194259447.0,308281185.0
5816,179.0,636.84,259147196.0,277344076.0
5817,227.0,1021.83,1001542708.0,497948250.0
5818,169.0,386.82,307171194.0,407405127.0
5819,190.0,496.72,439598054.0,596162494.0
5820,370.0,1094.38,764784687.0,577538543.0
5821,25.0,143.35,12346514.0,22033295.0
5822,275.0,3281.36,538037952.0,798866577.0
5823,443.0,4007.02,1268886164.0,1083359390.0
5824,25.0,257.84,37532463.0,118138482.0
5825,279.0,2307.73,596046990.0,892426262.0
5826,154.0,581.91,152831112.0,317447896.0
5828,307.0,1428.52,424252262.0,685538404.0
5829,16.0,108.89,79844806.0,99238229.0
5831,25.0,147.8,9093604.0,24882775.0
5833,22.0,140.3,15508171.0,38987789.0
5834,25.0,174.12,3324417.0,29086678.0
5835,25.0,307.01,18779412.0,67935423.0
5836,25.0,83.08,10553653.0,39730087.0
5837,24.0,39.19,1164106.0,3857798.0
5838,12.0,52.94,4537441.0,7708457.0
5840,70.0,185.37,44502359.0,2096726.0
5841,50.0,273.68,46872234.0,140772475.0
5842,151.0,1246.43,383836945.0,577911973.0
5843,125.0,506.9,125879417.0,17171120.0
5844,25.0,57.7,3546669.0,9196600.0
5845,132.0,800.89,372499324.0,655520474.0
5846,156.0,325.89,73266868.0,69372261.0
5847,25.0,364.18,16006118.0,101068582.0
5848,23.0,52.03,1380819.0,8911816.0
5849,27.0,231.44,103515965.0,300231428.0
5850,82.0,631.6,131072416.0,307769520.0
5852,342.0,2537.48,1518310896.0,574005258.0
5853,10.0,76.02,5255970.0,17310093.0
5854,323.0,3310.04,1452479572.0,1208389034.0
5855,259.0,2746.0,946954974.0,570299171.0
5857,25.0,62.13,3356476.0,49390361.0
5858,24.0,100.42,6492659.0,18335065.0
5860,51.0,280.34,123357523.0,172753868.0
5861,220.0,808.36,800756611.0,893060331.0
5862,25.0,107.27,8704082.0,33737232.0
5863,361.0,2005.0,796345431.0,1210544058.0
5864,25.0,133.03,13573130.0,58851834.0
5866,385.0,3754.13,1089482130.0,983500110.0
5867,4.0,12.0,1358600.0,692.0
5868,25.0,81.61,13500751.0,44294487.0
5869,19.0,291.16,13955859.0,43806728.0
5870,25.0,160.76,10443755.0,51253324.0
5871,25.0,57.31,4440038.0,10609290.0
5873,15.0,63.9,4508326.0,27063456.0
5874,60.0,256.18,62008864.0,6137392.0
5875,253.0,1401.62,565835253.0,303615681.0
5876,25.0,70.21,11454210.0,72721226.0
5877,25.0,254.86,13465168.0,67096031.0
5878,180.0,1201.82,117125985.0,104069900.0
5879,25.0,91.7,8460184.0,54530745.0
5880,25.0,169.87,26172576.0,95462339.0
5881,25.0,295.3,16130016.0,75545407.0
5882,20.0,161.41,7853536.0,51857580.0
5883,41.0,262.08,17766496.0,55037042.0
5884,25.0,216.43,37566924.0,107586152.0
5885,67.0,293.27,20789641.0,125761530.0
5886,4.0,22.85,668374.0,2961021.0
5887,20.0,66.77,2989009.0,9448748.0
5888,204.0,785.0,439427873.0,1262699446.0
5889,13.0,81.17,7154614.0,51086679.0
5890,150.0,571.22,315789496.0,387348374.0
5891,25.0,283.13,48494346.0,80147617.0
5892,25.0,104.86,2267493.0,33779597.0
5893,25.0,96.04,3424223.0,23403271.0
5894,15.0,31.84,190765.0,9553781.0
5895,23.0,189.77,8582979.0,44741225.0
5896,8.0,104.96,4351328.0,32202774.0
5897,37.0,550.45,57085390.0,182122598.0
5898,20.0,125.41,1956725.0,22635672.0
5899,23.0,96.56,3369131.0,14294125.0
5900,17.0,80.56,1187850.0,8681433.0
5902,33.0,50.56,1601949.0,13980385.0
5903,106.0,335.83,53694710.0,25007189.0
5904,6.0,54.22,5737785.0,6101779.0
5905,10.0,44.96,1602880.0,15017581.0
5906,15.0,54.5,6597227.0,27645160.0
5907,15.0,70.0,9975125.0,40266210.0
5908,23.0,87.16,24547008.0,72890342.0
5909,23.0,81.99,11143847.0,79127506.0
5910,24.0,125.55,19717304.0,58207828.0
5911,62.0,117.95,27815476.0,747834.0
5912,15.0,73.11,3144302.0,26418691.0
5914,25.0,67.0,664212.0,18608667.0
5915,25.0,304.91,13224088.0,68777178.0
5917,50.0,2280.0,48886500.0,132416253.0
5919,25.0,80.0,3446388.0,30110597.0
5920,17.0,43.33,977900.0,8472995.0
5921,289.0,667.06,21849547.0,6582328.0
5922,20.0,71.71,3841529.0,20172154.0
5923,23.0,121.09,9057575.0,31815732.0
5924,25.0,136.61,2032029.0,37043545.0
5925,10.0,67.72,1627468.0,109978858.0
5926,25.0,281.57,71327664.0,229457988.0
5927,243.0,1829.97,734369932.0,845259695.0
5928,25.0,119.8,4931839.0,21482010.0
5929,18.0,66.12,6016790.0,61759883.0
5930,25.0,283.89,9319923.0,70713627.0
5932,25.0,288.6,10935526.0,47823025.0
5933,25.0,197.68,5765158.0,71872347.0
5934,25.0,218.49,8445839.0,38941835.0
5935,16.0,83.24,3515947.0,26352169.0
5936,20.0,107.7,4752126.0,14158807.0
5937,25.0,82.36,5096310.0,13114057.0
5938,11.0,85.44,4823439.0,8062440.0
5940,30.0,103.3,5292810.0,47352300.0
5942,42.0,147.41,30057443.0,71638456.0
5944,17.0,141.63,11151821.0,41868639.0
5945,40.0,134.12,25871779.0,1278697.0
5946,15.0,109.96,15980087.0,16539864.0
5947,18.0,135.38,3647531.0,15951961.0
5948,92.0,601.4,369779714.0,639653455.0
5949,25.0,46.49,3594540.0,19734262.0
5950,11.0,113.82,9187581.0,29159321.0
5951,25.0,233.64,18102618.0,40889622.0
5952,25.0,55.1,3947721.0,7547838.0
5953,25.0,107.8,2838211.0,14804506.0
